dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 1
filename: echo-2023-012-3-0
the8x3_filename: 00880000
filename_extension: ebd
filename_label: echo-2023-012-3-0-ebd(00880000)
mission_name: regm20.mi
fileopen_time: Fri_Jan_13_16:32:14_2023
sensors_per_cycle: 106
num_label_lines: 3
num_segments: 1
segment_filename_0: echo-2023-012-3-0
sci_ad2cp_file_state sci_badd_error sci_badd_finished sci_badd_n_tries_to_connect sci_badd_power_on sci_badd_target_range sci_clothesline_time sci_generic_a sci_generic_b sci_generic_c sci_generic_d sci_generic_e sci_generic_f sci_generic_g sci_generic_h sci_generic_i sci_generic_j sci_generic_k sci_generic_l sci_generic_m sci_generic_n sci_generic_o sci_generic_p sci_generic_q sci_generic_r sci_generic_s sci_generic_t sci_generic_u sci_generic_v sci_generic_w sci_generic_x sci_generic_y sci_generic_z sci_log_time sci_m_disk_free sci_m_disk_usage sci_m_free_heap sci_m_min_free_heap sci_m_present_secs_into_mission sci_m_present_time sci_m_science_on sci_m_sram_free_heap sci_m_sram_min_free_heap sci_obsvr_file_offset sci_obsvr_is_installed sci_obsvr_processing_mode sci_obsvr_storage_capacity sci_obsvr_storage_used sci_obsvr_temp sci_obsvr_timestamp sci_obsvr_voltage sci_oxy4_c1amp sci_oxy4_c1rph sci_oxy4_c2amp sci_oxy4_c2rph sci_oxy4_calphase sci_oxy4_is_installed sci_oxy4_oxygen sci_oxy4_rawtemp sci_oxy4_saturation sci_oxy4_tcphase sci_oxy4_temp sci_oxy4_timestamp sci_proglet_time sci_rbrctd_cond_cell_temp_00 sci_rbrctd_conductivity_00 sci_rbrctd_count_00 sci_rbrctd_depth_00 sci_rbrctd_is_installed sci_rbrctd_pressure_00 sci_rbrctd_salinity_00 sci_rbrctd_seapressure_00 sci_rbrctd_temperature_00 sci_rbrctd_timestamp sci_reqd_heartbeat sci_sbmb_hw_ver sci_software_ver sci_svs603_a1 sci_svs603_a2 sci_svs603_b1 sci_svs603_b2 sci_svs603_dom_period sci_svs603_heading sci_svs603_hmax sci_svs603_hmax2 sci_svs603_hs sci_svs603_index sci_svs603_is_running sci_svs603_pmax sci_svs603_run_state sci_svs603_stop_state sci_svs603_timestamp sci_svs603_wave_dir sci_systime sci_viper_collect_time sci_viper_collecting sci_viper_error sci_viper_finished sci_viper_target sci_wants_comms sci_wants_surface sci_water_cond sci_water_pressure sci_water_temp sci_x_disk_files_removed sci_x_sent_data_files 
NaN NaN NaN NaN NaN NaN 832 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 255.892 1673627789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 892.6 41.04 916.4 6.379 33.697 NaN 412.778 849.1 95.894 34.661 2.126 NaN 125 1.8737 27.9209 1 22.3059 NaN 32.5763 31.293 22.4438 2.1277 1673627788.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 317197 NaN NaN NaN NaN NaN NaN NaN 2.79209 2.24438 2.1277 NaN NaN 
NaN NaN NaN NaN NaN NaN 757 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 256.892 1673627790 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 187 2.0087 27.9205 1 22.4312 NaN 32.7024 31.2929 22.5699 2.1273 1673627789.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 318196 NaN NaN NaN NaN NaN NaN NaN 2.79205 2.25699 2.1273 NaN NaN 
NaN NaN NaN NaN NaN NaN 813 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 257.892 1673627791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 891.8 41.04 915.9 6.377 33.699 NaN 412.723 849.1 95.881 34.663 2.126 NaN 143 1.9187 27.9201 1 22.5521 NaN 32.8241 31.2922 22.6916 2.1275 1673627790.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 319196 NaN NaN NaN NaN NaN NaN NaN 2.79201 2.26916 2.1275 NaN NaN 
NaN NaN NaN NaN NaN NaN 768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 258.892 1673627792 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 180 1.9187 27.9206 1 22.6681 NaN 32.9407 31.2929 22.8082 2.1273 1673627791.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 320195 NaN NaN NaN NaN NaN NaN NaN 2.79206 2.28082 2.1273 NaN NaN 
NaN NaN NaN NaN NaN NaN 807 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 259.892 1673627793 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 891.1 41.038 915.4 6.378 33.696 NaN 412.796 849 95.9 34.66 2.127 NaN 128 1.8287 27.9211 1 22.7912 NaN 33.0646 31.2932 22.9321 2.1275 1673627792.767 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 321195 NaN NaN NaN NaN NaN NaN NaN 2.79211 2.29321 2.1275 NaN NaN 
NaN NaN NaN NaN NaN NaN 834 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 260.892 1673627794 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 120 1.9187 27.9184 1 22.9121 NaN 33.1862 31.2898 23.0537 2.1275 1673627793.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 322194 NaN NaN NaN NaN NaN NaN NaN 2.79184 2.30537 2.1275 NaN NaN 
NaN NaN NaN NaN NaN NaN 831 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 261.892 1673627795 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 890.2 41.036 914.9 6.379 33.693 NaN 412.838 849 95.918 34.657 2.13 NaN 129 1.9187 27.9174 1 23.0322 NaN 33.3071 31.29 23.1746 2.1259 1673627794.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 323194 NaN NaN NaN NaN NaN NaN NaN 2.79174 2.31746 2.1259 NaN NaN 
NaN NaN NaN NaN NaN NaN 785 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 262.892 1673627796 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 163 1.9637 27.9162 1 23.1512 NaN 33.4269 31.2906 23.2944 2.1239 1673627795.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 324193 NaN NaN NaN NaN NaN NaN NaN 2.79162 2.32944 2.1239 NaN NaN 
NaN NaN NaN NaN NaN NaN 777 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 263.892 1673627797 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 889.5 41.035 914.4 6.378 33.693 NaN 412.842 848.9 95.923 34.657 2.131 NaN 169 1.8737 27.9144 1 23.2757 NaN 33.5521 31.2903 23.4196 2.1219 1673627796.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 325192 NaN NaN NaN NaN NaN NaN NaN 2.79144 2.34196 2.1219 NaN NaN 
NaN NaN NaN NaN NaN NaN 833 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 264.892 1673627798 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 122 1.9187 27.9144 1 23.395 NaN 33.6721 31.2916 23.5396 2.1205 1673627797.77 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 326192 NaN NaN NaN NaN NaN NaN NaN 2.79144 2.35396 2.1205 NaN NaN 
NaN NaN NaN NaN NaN NaN 826 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 265.892 1673627799 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 888.7 41.036 913.9 6.379 33.692 NaN 412.871 849 95.927 34.656 2.13 NaN 129 1.9187 27.9152 1 23.5159 NaN 33.7938 31.2927 23.6613 2.1203 1673627798.775 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 327191 NaN NaN NaN NaN NaN NaN NaN 2.79152 2.36613 2.1203 NaN NaN 
NaN NaN NaN NaN NaN NaN 840 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 266.892 1673627800 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 119 1.9187 27.9147 1 23.6384 NaN 33.9171 31.2918 23.7846 2.1206 1673627799.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 328191 NaN NaN NaN NaN NaN NaN NaN 2.79147 2.37846 2.1206 NaN NaN 
NaN NaN NaN NaN NaN NaN 726 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 267.892 1673627801 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 887.9 41.035 913.5 6.378 33.693 NaN 412.857 849 95.922 34.657 2.13 NaN 224 1.9637 27.9139 1 23.7566 NaN 34.036 31.2914 23.9035 2.1197 1673627800.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 329190 NaN NaN NaN NaN NaN NaN NaN 2.79139 2.39035 2.1197 NaN NaN 
NaN NaN NaN NaN NaN NaN 791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 268.892 1673627802 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 151 1.9187 27.9138 1 23.8759 NaN 34.156 31.292 24.0235 2.119 1673627801.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 330189 NaN NaN NaN NaN NaN NaN NaN 2.79138 2.40235 2.119 NaN NaN 
NaN NaN NaN NaN NaN NaN 705 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 269.892 1673627803 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 887.3 41.034 913 6.378 33.691 NaN 412.913 849 95.936 34.655 2.13 NaN 230 2.0087 27.9133 1 23.9943 NaN 34.2752 31.2923 24.1427 2.1181 1673627802.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 331189 NaN NaN NaN NaN NaN NaN NaN 2.79133 2.41427 2.1181 NaN NaN 
NaN NaN NaN NaN NaN NaN 781 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 270.892 1673627804 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 166 1.9637 27.9147 1 24.1021 NaN 34.3836 31.2933 24.2511 2.1186 1673627803.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 332188 NaN NaN NaN NaN NaN NaN NaN 2.79147 2.42511 2.1186 NaN NaN 
NaN NaN NaN NaN NaN NaN 803 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 271.892 1673627805 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 886.6 41.032 912.6 6.38 33.688 NaN 413.035 849 95.96 34.652 2.129 NaN 154 2.0087 27.9145 1 24.2307 NaN 34.513 31.2925 24.3805 2.1192 1673627804.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 333188 NaN NaN NaN NaN NaN NaN NaN 2.79145 2.43805 2.1192 NaN NaN 
NaN NaN NaN NaN NaN NaN 737 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 272.892 1673627806 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 204 1.8737 27.9141 1 24.3503 NaN 34.6333 31.2921 24.5008 2.119 1673627805.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 334187 NaN NaN NaN NaN NaN NaN NaN 2.79141 2.45008 2.119 NaN NaN 
NaN NaN NaN NaN NaN NaN 774 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 273.892 1673627807 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 885.9 41.032 912.2 6.378 33.69 NaN 413.008 849 95.951 34.654 2.127 NaN 181 1.9187 27.9148 1 24.466 NaN 34.7497 31.293 24.6172 2.119 1673627806.77 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 335186 NaN NaN NaN NaN NaN NaN NaN 2.79148 2.46172 2.119 NaN NaN 
NaN NaN NaN NaN NaN NaN 765 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 274.892 1673627808 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 170 1.9187 27.9149 1 24.5855 NaN 34.87 31.2929 24.7375 2.1192 1673627807.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 336186 NaN NaN NaN NaN NaN NaN NaN 2.79149 2.47375 2.1192 NaN NaN 
NaN NaN NaN NaN NaN NaN 827 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 275.892 1673627809 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 885.1 41.033 911.7 6.379 33.69 NaN 413.008 849 95.95 34.654 2.127 NaN 128 1.9637 27.9137 1 24.6977 NaN 34.9829 31.2909 24.8504 2.1195 1673627808.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 337185 NaN NaN NaN NaN NaN NaN NaN 2.79137 2.48504 2.1195 NaN NaN 
NaN NaN NaN NaN NaN NaN 746 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 276.892 1673627810 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 196 1.9637 27.9142 1 24.8244 NaN 35.1103 31.2923 24.9778 2.1187 1673627809.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 338185 NaN NaN NaN NaN NaN NaN NaN 2.79142 2.49778 2.1187 NaN NaN 
NaN NaN NaN NaN NaN NaN 811 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 277.892 1673627811 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 884.4 41.032 911.2 6.38 33.688 NaN 413.039 849 95.962 34.652 2.129 NaN 145 1.9187 27.9116 1 24.9469 NaN 35.2337 31.2894 25.1012 2.1183 1673627810.767 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 339184 NaN NaN NaN NaN NaN NaN NaN 2.79116 2.51012 2.1183 NaN NaN 
NaN NaN NaN NaN NaN NaN 817 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 278.892 1673627812 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 141 1.9187 27.9107 1 25.0618 NaN 35.3493 31.2907 25.2168 2.1158 1673627811.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 340184 NaN NaN NaN NaN NaN NaN NaN 2.79107 2.52168 2.1158 NaN NaN 
NaN NaN NaN NaN NaN NaN 832 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 279.892 1673627813 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 883.7 41.031 910.8 6.379 33.688 NaN 413.074 849.1 95.964 34.652 2.127 NaN 126 1.9187 27.9085 1 25.1781 NaN 35.4663 31.2895 25.3338 2.1143 1673627812.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 341183 NaN NaN NaN NaN NaN NaN NaN 2.79085 2.53338 2.1143 NaN NaN 
NaN NaN NaN NaN NaN NaN 833 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6 NaN NaN NaN NaN 280.892 1673627814 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 123 1.9637 27.9063 1 25.2954 NaN 35.5843 31.2892 25.4518 2.1116 1673627813.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 342183 NaN NaN NaN NaN NaN NaN NaN 2.79063 2.54518 2.1116 NaN NaN 
NaN NaN NaN NaN NaN NaN 804 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 281.892 1673627815 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 883 41.03 910.3 6.38 33.686 NaN 413.155 849.1 95.981 34.65 2.126 NaN 135 1.8737 27.9062 1 25.4186 NaN 35.7082 31.2915 25.5757 2.1091 1673627814.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 343182 NaN NaN NaN NaN NaN NaN NaN 2.79062 2.55757 2.1091 NaN NaN 
NaN NaN NaN NaN NaN NaN 845 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 282.892 1673627816 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 114 1.8737 27.9066 1 25.5384 NaN 35.8288 31.2928 25.6963 2.1083 1673627815.77 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 344181 NaN NaN NaN NaN NaN NaN NaN 2.79066 2.56963 2.1083 NaN NaN 
NaN NaN NaN NaN NaN NaN 717 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 283.892 1673627817 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 882.3 41.029 909.9 6.381 33.684 NaN 413.193 849 95.996 34.648 2.128 NaN 216 1.8737 27.9071 1 25.6571 NaN 35.9483 31.2932 25.8158 2.1084 1673627816.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 345181 NaN NaN NaN NaN NaN NaN NaN 2.79071 2.58158 2.1084 NaN NaN 
NaN NaN NaN NaN NaN NaN 775 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 284.892 1673627818 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 175 2.0087 27.9068 1 25.7776 NaN 36.0694 31.2928 25.9369 2.1085 1673627817.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 346180 NaN NaN NaN NaN NaN NaN NaN 2.79068 2.59369 2.1085 NaN NaN 
NaN NaN NaN NaN NaN NaN 778 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 285.892 1673627819 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 881.6 41.03 909.5 6.382 33.684 NaN 413.172 849 95.994 34.648 2.129 NaN 162 2.0087 27.907 1 25.9018 NaN 36.1944 31.2932 26.0619 2.1082 1673627818.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 347180 NaN NaN NaN NaN NaN NaN NaN 2.7907 2.60619 2.1082 NaN NaN 
NaN NaN NaN NaN NaN NaN 787 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 286.892 1673627820 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 157 2.0535 27.9075 1 26.0257 NaN 36.3191 31.2938 26.1866 2.1081 1673627819.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 348179 NaN NaN NaN NaN NaN NaN NaN 2.79075 2.61866 2.1081 NaN NaN 
NaN NaN NaN NaN NaN NaN 802 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 287.895 1673627821.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 881 41.032 909.1 6.38 33.688 NaN 413.098 849.1 95.969 34.652 2.126 NaN 142 1.9637 27.9082 1 26.1453 NaN 36.4394 31.2945 26.3069 2.1083 1673627820.77 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 349183 NaN NaN NaN NaN NaN NaN NaN 2.79082 2.63069 2.1083 NaN NaN 
NaN NaN NaN NaN NaN NaN 758 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 59 NaN NaN NaN NaN 288.895 1673627822.003 NaN NaN NaN NaN NaN 1 5.85712e+06 0 19.7 1673627821.103 0.8 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 146 1.9637 27.9093 1 26.2728 NaN 36.5677 31.2955 26.4352 2.1086 1673627821.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 350182 NaN NaN NaN NaN NaN NaN NaN 2.79093 2.64352 2.1086 NaN NaN 
NaN NaN NaN NaN NaN NaN 823 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 289.895 1673627823.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 880.3 41.031 908.7 6.382 33.685 NaN 413.247 849.1 95.997 34.649 2.124 NaN 130 1.9187 27.9109 1 26.3871 NaN 36.6828 31.2966 26.5503 2.1095 1673627822.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 351181 NaN NaN NaN NaN NaN NaN NaN 2.79109 2.65503 2.1095 NaN NaN 
